5	'Finally a positive outlook on this illness...This book clearly explained the issues faced by those with bipolar as well as those of the family and friends that love them. Reading this made me feel supported, not alone, in trying to support my bipolar family member who has also read and appreciated this book. This psychiatrist has spent years working in the bipolar field and I highly recommend this book.'
4	"I do enjoy C. Rayne's books, this series is a good read, all of them,  Damned is dark but loving."
5	'Almost half the year has gone by and I can honestly say that RUSH by Eve Silver might end up near the top of my YA reads of 2013. This is my first Eve Silver book and it also happens to be her debut YA novel. I opened this book with high expectations and I wasn\'t disappointed at all. RUSH promises mystery, adventure, romance and aliens. What more can you ask of a YA science fiction novel?\n\nI hope I didn\'t lose any of you when I said aliens or science fiction because this isn\'t your typical sci-fi. On the contrary, I think it offers a refreshing view of out of this world beings that have come to Earth, some in peace and others with the single goal of annihilating the planet and its inhabitants. Imagine living out your normal life and with one heroic act, you\'re suddenly sucked into a parallel world where you\'re fighting alien forces that are trying to destroy Earth. This is exactly what happened to Miki Jones and now she\'s going about her everyday life where she can be sucked into this parallel universe to battle it out against the destructive Drau, without any warning. She\'s accompanied by other teenagers like her, including a long lost friend, Luka, and the mysterious new guy at school, Jackson. Some on her team call it a game, while other are just going through the motions trying not to get killed. And if it really can be called a game, it\'s definitively a deadly one, because no one is safe. Not even the seasoned warriors on the team.\n\nMiki is a very inquisitive character. She wants to know everything about the game and why she was chosen. But most of all, she just wants to know what\'s really going on. She doesn\'t understand the game, except she knows she has to fight to stay alive. As the book progresses, she learns to ask the right questions and other team members become more inclined to answer her truthfully. Not only do we learn more about the deadly game, but we also learn more about the Drau and Miki\'s background. I found it very easy to relate to Miki since she seems like a tangible and realistic girl. Even thought she shows courage and strength, her doubts and fears make her a realistic character since not all characters should be all fierce and powerful.\n\nAs for Jackson, I had a love/hate relationship with him in the beginning. With his constant wear of sunglasses and his cocky attitude, I didn\'t like him as Miki\'s love interest at first. He warned Miki herself multiple times that his intentions were not pure and that she should stay away because he isn\'t a good guy. However, because of his charisma and his competency in the game, Miki starts to rely a lot on him, especially to get the answers that she needs to satisfy her inquisitive mind. At first, I much preferred Luka over Jackson but it\'s almost as if the author herself gave up on Luka and fell for Jackson\'s bad boy attitude. Luka became a boring character and I\'ll probably end up not remembering who he is when the sequel come out. Overall, the romance in the story isn\'t too overbearing, which is a nice change since it lets us readers concentrate on the story a little bit more.\n\nThere are just a few things in RUSH that I wasn\'t too crazy about. First off, the fact the Miki only learns a few things at a time about anything involving the game was simply annoying. Obviously Jackson knows everything but it\'s almost as if he likes having Miki beg for answers. Miki\'s best friend, Carly, was simply a bitch that got pissed at her for the slightest things. She\'s just a boy crazy girl that I would feel embarrassed to call a best friend. And finally, that awful cliffhanger definitively leaves you wanting more but I feel like it\'s been done before. The book could have had a better ending than this horrible and stereotypical way Eve Silver left us hanging.\n\nI\'m not necessarily a gamer but I like to play video games from time to time. The fact that the points system in the "game" is very similar to those in video games makes it easier for the characters to aim for a goal and to actually survive. The video game references (and comic book/manga references too) makes this book a good one to recommend to boyfriends, young-at-heart husbands and guy friends in general. Even if the main character is female, I\'m sure many guys will end up enjoying RUSH. It\'s had some mixed reviews so the book is obviously not for everyone, but I personally enjoyed it. It\'s an edgy, original and striking first book to a series.'
5	'Fantastic story. I truly did not want it to end.'
5	'I grew up with horses, and when I was young, "Black Beauty" was still one of those books that everyone was recommending to horse lovers.  So when I picked up Jumping Into Danger, I was looking forward to a horse book that gave the feel of the horse.  I was not disappointed.\n\nI particularly like how the author describes the horses moving.  One is described as moving "like milkweed floss beside the heavier Rebel" which is a perfect description of how a horse just floats through the air when confident in taking jumps, and an excellent comparison in the way two horses move.  The author\'s background shows in this book, and she really captures the excitement of meeting a new horse.\n\nThe story has a balance of fun and mystery, which builds.  And, like your typical kids, the main characters embark on an exploration fit for Nancy Drew (another childhood favorite).  It also moves fast, giving a thrilling experience.  I also really loved seeing the interpersonal relations, and especially Jessica\'s sharing of her horse.  This book teaches great sportsmanship, a perfect thing for a son or daughter to read since the lessons are so natural.\n\nThere was one scene that I want to particularly highlight, which got me a bit teary-eyed.  The author does a very good job of depicting a horse that has suffered abuse, and I applaud her for this, because it is a very real issue that needs looking at.  This abused horse has been rescued and is being cared for at a farm, in the story, and the main character assists in helping Star (the horse) adjust to her new, safe, life.  I won\'t spoil it by saying just how, but it had my tearing and grinning like a twelve yearold.\n\nI really loved the ending too.  She really tied this up neatly.  I was on the edge of my seat for the end, straining forward like a racehorse myself.\n\nAs with any book out there, I did come across a few typos, but these were extremely minor, and it did not kick in until I was several pages past them, and typos are something that cause a lot of hangups for me when reading.  So it really speaks for the storyline that I was able to read over them without any mental bumps.  The story flows that smoothly.\n\nNeedless to say, I loved this book.  So if you are looking for a good short read, this might be what you are looking for.  It\'s got meat, it\'s got flair, and you can read it in a day if you don\'t have too many interruptions (I started over again, just to be able to time it).'
5	'Once again Scott M. Schafer seems to have his finger on the pulse of Christiandom and has presented a much need book discussing the ministry of authority.  "Receiving Authority" studies various aspects of authority including what it is and is not and how it relates to the individual.  Though not a complete discussion, there is enough information within these pages to facilitate an in-depth personal bible study as well as a small group study plan.\nAuthority cannot be discussed without an understanding of lawlessness (also known as sin) and power; which is often confused with authority. In the book "Receiving Authority" Scott M. Schafer reveals how these two behaviors have been mainstreamed into individual lives thereby hindering the believers\' authority.\nHe writes: "We are largely inundated with negativity about abusive authority in both the church and in contemporary culture."  By revealing lawlessness and the abuse of power the reader will be able to see why authority has been ineffective and how it is to be applied God\'s way.\nI received a PDF copy of the book and it was 62 pages total, a quick read except it is important for the reader to carefully review the bible verses mentioned.  Mr. Schafer\'s\' books point the individual in the right direction  and it is very necessary for each person to seek the scriptures for themselves.  There are a total of nine chapters and I would recommend you spend a day on each one.  The chapters are: 1) The Nature of God 2) The Authority of Jesus Christ 3)Discipleship and Authority 4) Characteristics of True Authority 6) Prophecy and Authority Today 7) Authority: The Fruit of Worship 8) Higher Levels and the Ways of God 9) Authority and the Last Days. As you can see I have barely discussed the extent of this book, both prophecy and worship are in terms of authority are excellent studies by themselves.\n\nThis is a book I recommend you purchase and read it not just for personal growth but for small group bible study as well.  Marsha L. Randolph'
4	'Shiva is written in story format which makes it easy for the reader to comprehend the contents much easier.  The story opens by saying, "an eight year old boy, lived with his parents in Mayawanti. Every night before going to bed he saw an image of a precious stone circle around his eyes and disappears."\n\nThen one night Shiva had dreamed with a handsome monk and when he reveals his dream to his parents and friends they thought he was crazy. This monk has the boy close his eye during his visit in the dream, and did not reveal a path that Shiva is to take on a journey.\nSri tells lessons and lesson number one is "Gods strength does not lie in His thoughts." Sri says that the thinking mind tries to create a conflict in thoughts but the loving spirit finds way to reconcile the current situation. We need to find the glory in the "one thing" and stay true to that "one thing." Oh how I would love to find my one thing, my purpose in my own life!\n\nSri explains how the mind works and how it is a "tool" to be used for good and we each have the chance to do good or evil with our minds. Yes, our thoughts. This reminds me of a lot of the law of attraction as he writes because he makes you see that all is universal. If you believe in the law of attraction than this writing is not so hard to understand but if you do not believe in the law of attraction then you will have a hard time understanding the meaning behind what the writer is saying.'
5	"Excellent.  Kept my attention throughout the series.  I'm sure like most readers, I want to read more about Seth and Sara."
5	'Elizabeth Peters has done for realistic Egyptian mysteries. Dhanesh Kumar M has for intriguing Indian Mysteries. With the rich culture and heritage, and brains to match, will Krish and Susan solve it, in time? Great book to curl up with, and may even enlighten you along the way. I would recommend this book.'
3	'This book was like reading some type of cult. This was not normal reading genre. Tia and Michael were the satanic twins that held the key to this great corruption. Their sole aim was to bring Britains surrender to a German dominated European Union. After two failed world wars, Germany would not be denied a third time. Magus Santar and his followers would turn Europe into a fortress to spread terror across the globe until Satan regained the earth and was once again the Lord of this World. While this book had a lot of hot sex scenes in it I felt that it was too long at times. What I did like about this book was that it was well written with no errors in grammar or spelling this was my first time reading this author and I hope to read more from him.'
4	"This offering by Mr. Ajayi is an outstanding prequel to his upcoming work. The meticulous time taken to enlighten the reader into the past lives & internal struggles of the book's characters, especially Samantha & Tumaini. Part of me looks forward to an equally intrusive glance into the other Champions. The generally cryptic, yet spiritually hopeful nature of Priest's words towards the Champions maintained my curiosity throughout the book, and it allowed be to remain cognizant about the overarching theme of Christ's overwhelming glory, which was referenced in multiple places in the text. I LOVED the fact that these heroes actually USED their superpowers with decent consistency, rather than bottle them up in some useless quest to understand them first (or something like that. The thorough descriptiveness of the action kept me on my toes, wonder what was next. All in all, it's a strong start to a potentially groundbreaking series in faith-based fiction. It's an absolute MUST-BUY BOOK!"
5	"This new author is wonderful.  For a first time author she is already one of the best I have read this year.  I absolutely loved this story of Duncan, who has loved Breena for the last seven years.  Her husband, Duncan's best friend is killed in battle.  Before he dies he ask Duncan to take care of her.  I definitely recommend this story."
4	'On the original Kindle Fire HD the app used a black background with white text. It was much easier to read! I just got the new HDX and, like on my phone, the background is white again.  It should be an OPTION!  I will likely switch to the BBC or CNN app now.'
4	'This was a surprisingly well written and thought out story with many surprises of love and war. I am very glad to have read it.'
4	"Well written, short story about finding the love you thought would never be. I can't imagine being a lesbian in a tiny town back in the 1800's. Makes you rethink what being a spinster really was all about."
3	'This book starts out well but the story gets more and more sloppy and it feels like the author did not know how to connect and finish the different story lines. Very disappointed!'
4	'Darn!! Was not long enough! But loved it any way. And will be buying the others too. Yep, was pretty good!'
3	"I was given this in exchange for an honest review, and honestly I was not impressed.\n\nFirst let me point out the number of pages to any prospective buyers. 78 pages. Yep. It is a serial, not a compete story.\n\nI think I got an early copy and the formatting has since been corrected, so I won't really comment other than to say the copy I had wasn't ready.\n\nThe story idea was interesting. What would an intelligent woman in dire straits do when presented with the opportunity to be a high class escort. But the delivery.... It was like listening to one of those chatty women who has her phone attached to her ear while she's running errands. In line at Starbucks, telling her BFF all about her night at the club. No depth whatsoever. The reader doesn't get to hear any reasons why Bryce might obsessed with her, except her T & A. She's obviously moonstruck by his money and snobbery. I don't get anything other than physical attraction and lust. And that's okay I guess. But I like more meat to my stories.\n\nThe sex is nice and sweet, with a little kink thrown in. Not terribly descriptive, which is actually a nice change, but it was awkward with the inner dialog only going as deep as OH MY GOD I'M SO TURNED ON! WHAT IS HE DOING TO ME?\n\nI was given all four parts, but I can't say I'll be reading any further. I only have so much time to read, and I'm sure there are better books out there...."
5	'"The Bainbridge Killings" was a terrific beginning to what sounds like a great new series. I really liked it and thought it was even somewhat noir-ish. The protagonist, Jon Stevens shows up in Bainbridge to investigate what are first being called suicides but things aren\'t as they seem. There are other interesting characters that enter in as well such as Holly.\n\nI was very pleasantly surprised at how good this audiobook was. I wish it had been longer and can\'t wait to see where Rick Soper takes the story. I think it has a lot of potential.\n\nMike Romano\'s narration was great. He made it interesting the way he differentiated the characters voices. He did it tastefully and he made it more involving. I wouldn\'t change a thing. My feel is this is a great match up with author/narrator and I look forward to more from both.\n\n"This audiobook was provided by the author, narrator, or publisher at no cost in exchange for an unbiased review courtesy of Audiobook Blast."'
4	"I had never read any of this author's works before so I wasn't sure what to expect when I picked this up for free.  I was very pleased.  She writes very well, the story is cute and interesting and even though it's short you don't feel short changed by it, and it does a great job for setting the next book up.  In the second story it only touches a little bit on their history so it's pretty important to read the prequal first to understand their romance.  Great story, both of them.  I'm half way through the second, one second i'm laughing the next i'm almost crying."
3	"It was good especially for people who need awakening to compassion.  It wasn't realistic but I enjoyed it."
3	"I can't really do too much complaining about a Koontz novel but this is book 2 of a 3 book series... Book one was wayyyyy better. Ashley Bell is the third which I'm about to dive into now..I've heard its Koontz at his best."
4	'Third of five novellas which have the group title The Wisdom Tree. I recommend reading all five, and in order. I enjoyed the clever and subtle connections between them.'
5	"I love this book.  This book is all about Aiden.  Maiden is Meghan's little brother.  They have the same mother and father, but live with the Elam family.  Meghan was adopted, and up until recently, the Elam's believed Aiden was their biological son.  Their birth mother Danua placed a he is on Aiden which makes him seem autistic in the human world.\n\nThis book tells Aiden's story from his point of view.  It is well written, smooth flowing and easy to read.  The author did a great job portraying the characters, their emotions and the experiences they went through.  Once I started the book I couldn't put it down.\n\nI highly recommend reading this series in order to get the full effect."
5	"I received a copy of this book in exchange for an honest review.\n\nBack in high school Zach as the bad boy. He and Willow were alway attracted to each oh he but never hooked up. Graduation came and Zach joined the army. Willow moved away and found herself in a very abusive relationship. Running back to her hometown to escape her abusive ex and with Zach back in town after an assignment away. Running into each other one night, sparks fly. Will one night be enough for these two?\n\nKaylee Song excels at writing books hat are exciting and you can not put down. I always say the newest one is my favorite but let's face it ere all amazing. Zach has his demons and Willow found the most controlling abusive jerk on the planet. He's your love to hate guy and boy of boy I couldn't stand him. But Zach and Willow I rooted and cheered for. Their chemistry if off the charts hot and it makes for an amazing read.\n\nKaylee Song has done it again with a book you don't want to miss."
3	'Had to purchase rest of book.'
4	'I really enjoyed this short story, but I had just one problem with it... it was too short. I felt like as soon as I was getting really into the story, it ended. The plotline could have made for a very interesting, and scary, novel. I really enjoyed it!!'
1	"It was to short it's funny but it needs more action in the book. I like it but I don't it's okay."
5	"Great book if you are looking for that special someone on the net.... Kabir seems to know what he's talking about."
3	"I liked the second half of this book more so than the first half. It wasn't nearly as funny as the other books int he series. This book seemed like more of a filler. I still plan on reading the next book in the series."
3	'This book would be an excellent introduction of children to fantasy. The author has a vivid imagination. The story idea is fabulous. My lone complaint: I wish there was more character development.'
5	'A must read for anyone who wants to write a book. The author of"Enchantment" and "What the Plus" - and entrepreneur tells you everything you want to know about publishing a book, from what word processor to use, to the pros and cons of publishing mechanisms - traditional publishing house or self publishing.'
5	'Light, enjoyable read! Good mystery with a few laughs tossed about. I look forward to reading more by this author.'
5	'Jess almost died by an ambush but was doctored by Willow. He got well and made a lot of new friends. He went on the trail of three bad men and sent them to meet the devil.'
5	'A very enjoyable read, with a wonderful cast of characters. I like how the author entwined all of the characters, so that you got to know them. Even though this story came to a close, I hope there will be others that will focus on the other character. A lovely get away read.'
5	'This book explains about some lost chapters of Roman history, but it is incredibly interesting to read. Lucius Annaeus Seneca was a clever man, whose words were understandable even for fools in that time. His way of teaching stuff was impressive and different comparing to other philosophers of his time, he was able explain things in more simple way, so that can be understood by common people rather than just for  rich geeks. We can observe through this book that his life was filled with so many interesting events, that made me think a lot. This is a great book, I strongly recommend this book for those who likes to think out of the box.'
4	'After I decided to read "Les Misrables" I tried the two free versions available for the Kindle, one published by Arvensa and the other one that looks generic, but both of them had defects of formatting that made me look for something better. I then tried this Fleurus edition and decided to pay the $2 for it--which is very little money when you consider that the book is enormously long. I\'ve now read to the end of Livre 1 of Tome 2 and I\'m happy with my choice of this edition. The formatting is well done and the notes are useful, especially when they translate Latin expressions into French. The reasons why I only gave 4 stars, not 5, are these: (i) There is no table of contents in the book. You can see a list of the contents by taping on the top of the screen and then on "ALLER " (or, I suppose, "GO TO" if your Kindle language is English) but this doesn\'t show the chapters, only the Tomes and Livres. I realize that there are so many chapters that including them would make the list too long to be convenient, but it would be nice if there was a way somewhere to see a list of the chapters in a Livre and go to a specific one. (ii) The default font is very large; I reduced it to something more suitable for me, but now if I change to another book, it\'s font is too small and I have to enlarge it. Then, when I return to "Les Mis" I have to reduce the font size again. I\'ve never had this happen before.\n\nAs for the book itself, it\'s a classic of romantic literature that I think well worth reading---if you have a lot of time!'
3	'slow moving'
4	"Children's book has a generous amount of artwork (tho a couple of panels repeat some of the images). Rhyming could be a bit tighter but message of thankfulness was both inspirational and appreciated. A very good book overall!\n\nI dug thru all my children's books from 4 months ago and for first time ever I will post any offshoots I found for free as of 8:30 am CT for others to enjoy which include:\n\n1) The Elephant and the Apple by Stacie Murphy\n2) Maggie Mouse Gets Lost by Haley Moonspur\n3) Alphabet Family Wedding by Karen Muldoon\n4) The Garden Party by Peter Collier\n5) When I Grow Up by Tracey Morley\n\nI don't know how long they will remain free, but there wasn't a clinker in the bunch in my opinion should it ends up costing money. If people find this helpful I'll go looking back thru my pile from 3 months ago. Enjoy!"
5	"Loved this one from the beginning! I didn't want to put it down. Read it all the way through in one sitting."
2	'So many times I wanted to chunk it, never one to start and not complete a book I pushed through, sap and sex. The humor kept me going...oh boy did I laugh! Not really a bad storyline just too drawn out. Terrible language and from the lady no less. I\'d be embarrassed if my lover had to request I not ask him to"f*** me". One time would be enough for me to change my language; and oh my goodness I usually look for steamy romances but this was overkill!  I found myself in need of a fast forward button to escape yet another love session, if she(Bea) didn\'t EVER, EVER, NEVER;  I got sore for her...geesh who HAS that much sex!  The "I love you\'s"  and "oh baby\'s"were totally unrealistic and on overdrive. I feel victorious however for enduring till the end.'
3	'An enjoyable read, that kept this reader turning the pages.\nRating: 3.5\nSaving an Angle book 3 in the "Saving Grace" series\nBy Robin Peacock\nA fast paced story, with plenty of action to keep any liberal adult reader turning the pages.  This reviewer has not read the first two episodes of the "Saving Grace" series, but will make the effort to do so.  This reviewer found the character of Charlie to be quite interesting but somewhat disturbing, in her swings from caring and compassionate to calculating and revengeful.  As far a rating this book, it has been given considerable thought by this reviewer. As one cannot give a half star rating using any of the star systems, I am going to add the half star here in the text.  After completing this story, the conclusion left this reviewer in a quandary. Without giving away any part of the story,  this reader feels that Mr. Peacock\'s choice for an ending totally changed the reviewers mental image of Charlie, and caused the lower rating that originally projected.\nThis review was done as part of a review group on Goodreads. None of the reviewers or authors receive a reciprocal review by an author that they review. As a reviewer, I did receive a file of the manuscript to use for the review.'
5	"Kindle Unlimited Bill Hiatt has a story in monster maelstrom flash fiction halloween anthology flash flood book 2\nNot sure where destiny or madness a spell weaver novelette spell weaver additions book 1 or angel feather spell weaver additions book 2 go but he's pretty good at giving a little recap so one does not absolutely have to read them in order or they only own a couple etc\n\nechoes from my past lives spell weaver book 0 -- living with your past lives spell weaver book 1\ndivided agasint yourselves spell weaver book 2 -- hidden among yourselves spell weaver book 3\nevil within yourselves spell weaver book 4 -- we walk in the darkness a spell weaver novella {spell weaver book 5 basically} PLEASE NOTE\nseparated from yourselves spell weaver book 6"
2	'Interesting idea but I was a bit uncomfortable with the maincharacter being so at ease with the actual torturing of people and wanting to pursue it. It tried for humour but if anything its a very black comedy.'
5	"Beautiful and complicated this story has so many twists and turns it will have your head spinning but in a perfectly happy way. You would think they learned from their mistakes and try to be honest with each other! If that were the case then this would have been a very short book. They have to make these mistakes to grow as a better couple and let me tell you Liam had to do the most growing up! Pride is a terrible thing when it is bruised and that is what keeps these story going because Hails and Liam have forgotten the one thing that can make their lives better.... communication and honesty!\nThe hidden feelings and withheld information makes this for a nail biting read, no seriously, I had to go get my nails done after reading this book!\n But after the nail biting and cursing at my kindle because I was as frustrated with them as their friends were, I was thrilled when they finally see the light!\nA beautiful story that gives hope to those that don't think true love prevails. For me Hailey and Liam are proof that you can't fool your heart, it will always win!\n I am so glad I got to read this amazing story."
5	'I got this story for free (the price has since changed).  For anybody who has read more than a handful of Kindle free short stories, you\'ll be familiar with how difficult it is to find anything worth reading.  This story is good.  I mean really good.  I actually checked when I was done reading it to make sure I had actually gotten it for free and hadn\'t accidently paid for it.  The quality difference between this and the next best free Kindle short story I\'ve read so far . . . worlds apart.\n\nThe premise of the story is somewhat sci-fi - government agencies use "remote viewers," people trained in psychic abilities, to meet various goals.  In this story, the goal is to recover a lost painting of Vincent Van Gogh\'s.  Maroch, a man with a painful past, is paired with Laure, a woman with a painful past, to guide her through the process of finding the painting.  A relatively simple plot, but Smith turns it into so much more.\n\nNothing is predictable or obvious in this story.  It is beautifully written and incredibly satisfying.  I highly recommend this story and plan to read more of the author\'s work.'
5	"We love stories in this house! I am an avid reader and my boys get tired of the same old thing over and over. It's always fun to read new stories. I like this book a lot because it puts a twist on old favorites to make them something new and interesting. My youngest loves the new take and the different points to of view that these books take. They were light hearted and funny and written on a level so thag children understand without being confused by to many bigger words. The best part is my oldest could read them too with a little help so he could practice reading with a book that is a little longer but is still on a beginner type level. These stories are sure to entertain everyone who reads them.\nI received this at a free or discounted price."
4	'Lots of twists in this book.  Held my interest through the whole book.  I am always sorry when your books end.'
1	'I do some saltwater fishing and was hoping this would be a good reference. I was very disappointed. It took all of 15 minutes to read cover to cover, it stated the obvious ( Buy saltwater gear, take care of your gear, wear a life jacket, etc.) with no useful information.'
4	"Ha! I wish every woman reads this book, especially those in school! If I had read this booka year ago, I would still have a boyfriend today. 'Understanding Men' explains everything you need to know about being in a happy relationship. It gives you tips on how to treat yourself and men, which was very interning! I really liked chapter 4 on how to keep him interested Most relationships get boring after awhile and Chapter 4 really lets you know how to get past that speed bump. If i could, I would give a copy of this book to all my girlfriends!!"
5	"This book pulls you in from beginning to end. These people lives have to many twists and turns. I can't wait for the next book."
5	'Had me hooked from the prologue.  Fast moving from chapter to chapter, while being drawn in deeper and deeper to the very end.'
5	'This book is the real deal. As a carnival connoisseur i feel as though all of the necessary information that a carnival virgin needs to survive TNT Carnival is contained in this book. Many virgins have attempted to concur the beast called TNT Carnival without any type of preparation or guidance from a veteran and they paid the price. As a result of their failure they are now leading actors in stories/jokes that will be told for years to come.'
5	'Very good forward view of humanity and its issues. Well written gets you fully into the story and characters.'
4	'I really loved this book! It was an easy and fast read! I am anxious to read more from Sally Mason.'
2	'I purchased this book because I assumed it would give massage instructions for the neck areas. NONE.  Mostly personal accounts of results and pitches to buy his products or vague referrals to unnown people he has trained. His videos on the web, which I saw before buying the book are better than anything in the book.  Book was a waste of my money.'
3	'Quite a pleasant read, the ending was a little rushed'
4	'I am a survivor and I thought, while reading this book, why I had not written such letters.  It\n showed so much love to those who were left behind.'
4	"I enjoyed the inclusion of characters from both of  Cassandra Claire's Mortal Instruments series at the end of this book.  So am wanting more of her work in the World of the Shadowhunters"
4	'I would recommend this book to all people who like reading Amish books. This book was very well written. Thank you'
4	"Smart discussion of the state of Texas football heading into the Strong regime. If you enjoy barking carnival, you'll love this book."
5	"Can't wait for book number 3! Storyline is simply amazing!  Hopefully there will be more books like this one soon"
5	"When I was diagnosed with gout I was absolutely terrified. I had all these awful images in my head of what gout looked like back in the 1800s. I was so relieved to find out that it wasn't like that at all and could be beaten simply by exercising and eating well. Dr. Barak's book was so simple to understand and was packed with incredible information. I'm not much of a cook, but the recipes were easy to follow, and tasted AMAZING. I have been following the advice in the book and have definitely noticed I am getting far less flare ups! I am so happy to be living life without a constant fear of waking up in agony. I will continue to use Eat, Treat, & Beat Gout and hope that with prolonged use I will stop having episodes all together. I am so glad I purchased this book and definitely recommend it to anyone who is currently suffering. It can get better!"
5	'Great'
4	"I loved the story and the characters. However, the ending came too quick. If there was a limit in pages you were permitted to write, then I could see how three weeks after meeting they get engaged. Blaine even commented a few pages before the end how he didn't even know her. It needed another fifty pages at least to end where it did. So the book had potential,  just too rushed."
5	'Kristi Avalon is becoming another fav author, anything she put together is a real good read'
5	"It's crazy to think that there are still people in arranged engagements!  I'm so glad that she was able to get away for awhile in an awesome place like Snow Valley!  Kellen has come a long way and she has no problem helping him!  I love the kissing wish list!  Cute story with great characters, but now I need a cute dress and cowboy boots!  I would suggest reading Catching Caytie first, even if they're both stand alones!"
5	"Vivian Rose Lee has done it again! I love the (HEART SERIES) Can't wait for the next installment!! Keep em coming!!"
5	"Investing in stock is not as easy as you think. You need to know when to invest and when to sell those shares. Coming up with a strategy is a must in order to win this trading market. As I have knowledge what penny stocks is all about, I digested this book really well. Since the author wrote this book in an excellent way, I learned a lot and moticated myself until I finished reading it. If so happens that you do not have any background in trading stocks, you should buy this book. It's a great guide for the rookies who are just starting to let themselves inside the stock market. It like the teachings from the author. How I wish I can manage to follow exactly what the author said in this book when I enter the world of penny stocks. This is a great book!"
4	"This was a short good read romance story. I don't think that Melanie being eight years older than Corbin was no big deal. However she was a cougar that was able to give Corbin a baby."
5	"this book is amazing I could read it over and over again and still be amazed I mean that's why I made this review."
5	'Did you ever wonder how society moved from what we know today to what is most often described as "Steam Punk?"  Well, wonder no more!  This is a fabulous attempt to detail just what would be involved in making such a shift.  I don\'t normally like Steam Punk, but I loved this one!  Great story, wonderful characters!\n\nI was given a copy by the publisher in exchange for an honest review.'
5	'Summaries like those by "edify me" make quick reading and allow absorption of complex texts effectively. They can help me decide whether to go on to study the whole book or be sufficient themselves. I found this Summary particularly concise and useful.'
4	"A classic that never grows old. It's so much fun to re-read books enjoyed in one's past......"
5	"This book is fantastic! Rebecca has outdone herself in this second book in the series. She captures your imagination and you feel like you are there with the characters. I can't wait for the next one."
4	"I read all 4 books (plus the 5th, purchsed separately) in the space of a week when travelling.  I can't wait until the last book comes out.  These were great books for reading on a trip - you could put it down and pick it up easily, without losing any of the train of the story.  Well written."
5	"Great! The world  needs more of this kind of truth to survive and for enlightenment. I hope there's more?\n\nDex"
5	"I enjoyed reading this book! Great story line, well defined characters and the ability to relate. I loved the fact it's not a cliff hanger. I'd I mention it wasn't a cliff hanger?? All jokes aside I could not put this book down until I finish reading it. If there was anything I disliked about the book; I would have loved to seen Mia not so forgiven. I would recommend !"
5	'Once again, this is an exciting tale written by Stephanie Rowcliffe. The introduction of the two new characters that joined this adventure was so funny!'
5	'Beautiful writing , beautiful characters and beautiful short ....\nI must read more by this beautiful author !'
5	'A very enjoyable story! Five stars! Thumbs up! I look forward to many more books by this incredibly talented author.'
5	'I find it totally amazing to find out how people managed during exploring new territory.\nThe love of family. How to survive a broken bone and many more adventures. Very interesting.\nLoved the ending.'
4	'I enjoyed the book and the characters in it. Some were quirky and odd but they made the book a good read.'
5	'A heartwarming, unforgettable story.'
5	'Little Bad Girl 2 is a great short story. This book had me so mad cause it ended and I was scrolling cause I wanted more. I am ready to see what part 3 has in store cant wait. I highly recommend this book.'
5	"I really loved this series, I don't know where to begin. But I do know that conquer all and Briana and Persia found that love that unconditional. Even though both was crazy af they went through hell and high water to get them. I hate that it had to end but I couldn't ask for a better ending!!"
5	'LOVE! LOVE! LOVE! Seriously so fun and so entertaining! Recommend to anyone who enjoys a good read!'
